hours_studied,attendance,participation,previous_grades,final_grade,PCA1,PCA2,Cluster
9.218742350231167,0.6210276357557503,0.5568012624583502,85.69677112825262,79.70500417163436,0.01981498891710424,0.33613037216674013,0
0.884925020519195,0.8360677737029393,0.936154774160781,61.06045242166487,60.454145790696764,-0.7653766317053071,-0.3353692599557025,1
1.959828624191452,0.8808098076643588,0.696029796674973,83.43102325093852,78.74642567976505,-0.012202787084432567,-0.27956462604428417,2
0.45227288910538066,0.6188187719961998,0.570061170089365,97.6092096569983,62.25213102727349,0.025001384678771513,-0.5164962544086779,2
3.2533033076326436,0.8641081743059298,0.09717649377076854,83.01896711503517,64.75271665072287,-0.016982835289936538,-0.5610493101823827,2
3.8867728968948203,0.6838915663596266,0.6150072266991697,75.52679704826087,64.7010498710842,-0.3576550061268817,-0.16152563637885156,1
2.713490317738959,0.8161529152967897,0.9900538501042633,85.73152873769413,85.96841208464255,0.01595319699638566,-0.005145233046916262,2
8.287375091519294,0.8167648553804474,0.14008401523652403,78.33011561966066,89.84179517061693,0.2412115391845788,0.18490109649944697,0
3.567533266935893,0.7678873420373793,0.5183296523637367,81.8246715726374,83.33475060388639,0.09205277188332917,-0.061268237041401385,2
2.8093450968738076,0.5451448850272042,0.8773730719279554,97.658592351061,98.48690193898167,0.46559922843582846,0.2951141255262747,0
5.426960831582485,0.917651247794619,0.7407686177542044,75.44410551203097,74.99482318094816,-0.2629177659697118,-0.0871638134663019,1
1.4092422497476265,0.6603900324858679,0.697015740995268,98.44762255295657,71.42848345127443,0.1253456330113591,-0.33289592435371423,2
8.021969807540398,0.5932592551999272,0.7024840839871093,96.21402567824255,94.7439651275784,0.39305848419065764,0.4708355159749176,0
0.7455064367977082,0.520387570777382,0.35949115121975517,67.83164539157185,68.9438335407781,-0.27401440528717647,-0.16823771467762205,1
9.868869366005173,0.795446471594121,0.29359184426449336,62.77445203500662,98.52890157762445,0.045687336490224134,0.5781043124594579,0
7.722447692966574,0.8387821809211412,0.8093611554785136,64.03112005509706,60.48617898759265,-0.7406555355905582,0.013415530890190732,1
1.987156815341724,0.508293914463928,0.8101133946791808,60.72887302606199,98.79515306830555,-0.1024566469095571,0.525700552198057,0
0.05522117123602399,0.7560465291496405,0.8670723185801037,63.77771843023714,61.72639647802305,-0.6611881088669064,-0.33745802114974255,1
8.154614284548341,0.613247887598969,0.9132405525564713,87.32027093665428,95.64572454792284,0.17303452705152253,0.6000217230144939,0
7.068573438476172,0.822586395204725,0.5113423988609378,62.84754593840916,81.108044363452,-0.2949172560059378,0.20254650955193662,1
7.2900716804098735,0.5871832145024958,0.5015162946871996,72.75902521175045,99.71859184477202,0.17686713408400762,0.6110889122323936,0
7.712703466859457,0.845468869051233,0.7982951789667752,93.79501243877817,62.95186258941595,-0.2041082032881029,-0.17337426615831592,1
0.7404465173409036,0.6933676731502687,0.6499639307777652,60.93087742943303,82.15417137605283,-0.29350054748575805,0.005054550964220518,1
3.5846572854427263,0.9683649943683672,0.7019668772577033,92.57873930355743,98.77210142476396,0.4435821937785561,-0.03618630928457393,2
1.1586905952512971,0.5687604720729966,0.795792669436101,71.27419099093599,80.92391376680595,-0.20518232592721275,0.08968425228778333,1
8.631034258755935,0.6705331755251293,0.8900053418175663,64.72659310486625,85.1759455254105,-0.3675770622553753,0.5840676756768266,0
6.232981268275579,0.5567367606202945,0.3379951568515358,87.86948661456603,87.82994755938469,0.31174982631768866,0.24866496717890751,0
3.308980248526492,0.9623468091392814,0.375582952639944,85.15771387119536,78.18164259071094,0.12170063444827434,-0.38437332766138055,2
0.6355835028602363,0.9386696766904905,0.093981939840869,95.09888054108211,85.10232320336254,0.5439603007393756,-0.5793981317536525,2
3.109823217156622,0.6289708138575778,0.578280140996174,89.40284175215544,83.372572476924,0.20039909387318422,-0.004272026031147813,2
3.2518332202674705,0.8299920230170895,0.035942273796742086,92.13923721539393,96.04632041963956,0.6692624628960444,-0.16883327762258632,2
7.29606178338064,0.9086111001006079,0.46559801813246016,71.28138290285226,61.81785521365831,-0.45500679262111127,-0.20681296379330064,1
6.3755747135521315,0.7776004057997312,0.5426446347075766,67.09758175118891,71.2385275836892,-0.38997461358486407,0.038282238100706634,1
8.872127425763265,0.7648252891780032,0.2865412521282844,90.02459006563433,98.01645936306235,0.5020680299905446,0.3411879272291459,0
4.722149251619493,0.6209261454502258,0.5908332605690108,92.27338957069057,95.61055135563666,0.4242316593919344,0.2568297625545484,0
1.195942459383017,0.5465513839029497,0.03050024993904943,99.62020568002694,78.22627011142852,0.5314323913535894,-0.35555177550954653,2
7.13244787222995,0.9486078789766634,0.03734818874921442,76.50470707645707,84.80530391206148,0.1820668295580938,-0.0874121150878759,2
7.607850486168974,0.9502090285816652,0.8226005606596583,74.88072343171133,71.0952473192453,-0.39404939517703264,-0.012154456606704427,1
5.612771975694963,0.816550728636634,0.3601906414112629,91.05651842967987,67.52484638895045,0.027879360112733564,-0.3187835907445358,2
7.70967179954561,0.6695148955243504,0.12706051265188478,73.63214161012071,78.54793619759928,-0.006763248066551725,0.14645362333088313,0
4.937955963643907,0.6746047873063304,0.5222432600548044,97.23029302414258,74.13408912104211,0.1809370672848383,-0.13834484562562105,2
5.227328293819941,0.8629778394351197,0.7699935530986108,94.33651007372048,83.34624447403488,0.17642493997709097,-0.05891780267232943,2
4.275410183585496,0.9485551299762885,0.21582102749684318,77.15976109500073,63.10938547859939,-0.20157809390534848,-0.5195095719603413,1
0.2541912674409519,0.9435432121325587,0.6228904758190003,90.03484271165989,98.97579230664667,0.47477722532140054,-0.21639603961910409,2
1.0789142699330445,0.8899377729288119,0.085347464993768,90.1817149633873,99.44842977918412,0.6957533255688445,-0.2737458676393163,2
